sta_get_time,sta_name,file_name
2016-05-16T18:03:47.508000Z,KTN,MM_KTN_HNE_20160516180347_5185393_RespRemoved.sac
2016-05-16T18:03:47.508000Z,YGN,MM_YGN_HNE_20160516180347_5185393_RespRemoved.sac
2016-05-16T18:03:47.508000Z,HKA,MM_HKA_HNE_20160516180347_5185393_RespRemoved.sac
2016-05-16T18:03:47.508000Z,TMU,MM_TMU_HNE_20160516180347_5185393_RespRemoved.sac
2016-05-16T18:03:47.508000Z,MDY,MM_MDY_HNE_20160516180347_5185393_RespRemoved.sac
2016-05-17T16:48:55.938000Z,YGN,MM_YGN_HNE_20160517164855_5182994_RespRemoved.sac
2016-05-17T16:48:55.938000Z,HKA,MM_HKA_HNE_20160517164855_5182994_RespRemoved.sac
2016-05-17T16:48:55.938000Z,KTN,MM_KTN_HNE_20160517164855_5182994_RespRemoved.sac
2016-05-17T16:48:55.938000Z,MDY,MM_MDY_HNE_20160517164855_5182994_RespRemoved.sac
2016-05-17T16:48:55.938000Z,TMU,MM_TMU_HNE_20160517164855_5182994_RespRemoved.sac
2016-05-17T17:05:17.508000Z,KTN,MM_KTN_HNE_20160517170517_5182998_RespRemoved.sac
2016-05-17T17:05:17.508000Z,HKA,MM_HKA_HNE_20160517170517_5182998_RespRemoved.sac
2016-05-17T17:05:17.508000Z,TMU,MM_TMU_HNE_20160517170517_5182998_RespRemoved.sac
2016-05-17T17:05:17.508000Z,MDY,MM_MDY_HNE_20160517170517_5182998_RespRemoved.sac
2016-05-17T17:05:17.508000Z,YGN,MM_YGN_HNE_20160517170517_5182998_RespRemoved.sac
2016-05-19T23:10:24.728000Z,TMU,MM_TMU_HNE_20160519231024_5183203_RespRemoved.sac
2016-05-19T23:10:24.728000Z,YGN,MM_YGN_HNE_20160519231024_5183203_RespRemoved.sac
2016-05-19T23:10:24.728000Z,MDY,MM_MDY_HNE_20160519231024_5183203_RespRemoved.sac
2016-05-19T23:10:24.728000Z,HKA,MM_HKA_HNE_20160519231024_5183203_RespRemoved.sac
2016-05-19T23:10:24.728000Z,KTN,MM_KTN_HNE_20160519231024_5183203_RespRemoved.sac
2016-05-21T21:57:39.408000Z,KTN,MM_KTN_HNE_20160521215739_5185124_RespRemoved.sac
2016-05-21T21:57:39.408000Z,MDY,MM_MDY_HNE_20160521215739_5185124_RespRemoved.sac
2016-05-21T21:57:39.408000Z,TMU,MM_TMU_HNE_20160521215739_5185124_RespRemoved.sac
2016-05-21T21:57:39.408000Z,HKA,MM_HKA_HNE_20160521215739_5185124_RespRemoved.sac
2016-05-21T21:57:39.408000Z,YGN,MM_YGN_HNE_20160521215739_5185124_RespRemoved.sac
2016-05-22T22:32:36.388000Z,TMU,MM_TMU_HNE_20160522223236_5186219_RespRemoved.sac
2016-05-22T22:32:36.388000Z,KTN,MM_KTN_HNE_20160522223236_5186219_RespRemoved.sac
2016-05-22T22:32:36.388000Z,MDY,MM_MDY_HNE_20160522223236_5186219_RespRemoved.sac
2016-05-22T22:32:36.388000Z,HKA,MM_HKA_HNE_20160522223236_5186219_RespRemoved.sac
2016-05-22T22:32:36.388000Z,YGN,MM_YGN_HNE_20160522223236_5186219_RespRemoved.sac
2016-05-23T05:47:51.978000Z,TMU,MM_TMU_HNE_20160523054751_5186720_RespRemoved.sac
2016-05-23T05:47:51.978000Z,KTN,MM_KTN_HNE_20160523054751_5186720_RespRemoved.sac
2016-05-23T05:47:51.978000Z,HKA,MM_HKA_HNE_20160523054751_5186720_RespRemoved.sac
2016-05-23T05:47:51.978000Z,MDY,MM_MDY_HNE_20160523054751_5186720_RespRemoved.sac
2016-05-23T05:47:51.978000Z,YGN,MM_YGN_HNE_20160523054751_5186720_RespRemoved.sac
2016-05-27T05:03:10.208000Z,HKA,MM_HKA_HNE_20160527050310_5183880_RespRemoved.sac
2016-05-27T05:03:10.208000Z,YGN,MM_YGN_HNE_20160527050310_5183880_RespRemoved.sac
2016-05-27T05:03:10.208000Z,MDY,MM_MDY_HNE_20160527050310_5183880_RespRemoved.sac
2016-05-27T05:03:10.208000Z,KTN,MM_KTN_HNE_20160527050310_5183880_RespRemoved.sac
2016-05-27T05:03:10.208000Z,TMU,MM_TMU_HNE_20160527050310_5183880_RespRemoved.sac
2016-05-30T17:40:24.098000Z,YGN,MM_YGN_HNE_20160530174024_5186026_RespRemoved.sac
2016-05-30T17:40:24.098000Z,KTN,MM_KTN_HNE_20160530174024_5186026_RespRemoved.sac
2016-05-30T17:40:24.098000Z,TMU,MM_TMU_HNE_20160530174024_5186026_RespRemoved.sac
2016-05-30T17:40:24.098000Z,HKA,MM_HKA_HNE_20160530174024_5186026_RespRemoved.sac
2016-05-30T17:40:24.098000Z,MDY,MM_MDY_HNE_20160530174024_5186026_RespRemoved.sac
2016-06-02T06:02:40.858000Z,YGN,MM_YGN_HNE_20160602060240_5186914_RespRemoved.sac
2016-06-02T06:02:40.858000Z,TMU,MM_TMU_HNE_20160602060240_5186914_RespRemoved.sac
2016-06-02T06:02:40.858000Z,KTN,MM_KTN_HNE_20160602060240_5186914_RespRemoved.sac
2016-06-02T06:02:40.858000Z,HKA,MM_HKA_HNE_20160602060240_5186914_RespRemoved.sac
2016-06-02T06:02:40.858000Z,MDY,MM_MDY_HNE_20160602060240_5186914_RespRemoved.sac
2016-06-03T10:01:57.998000Z,MDY,MM_MDY_HNE_20160603100157_5187699_RespRemoved.sac
2016-06-03T10:01:57.998000Z,YGN,MM_YGN_HNE_20160603100157_5187699_RespRemoved.sac
2016-06-03T10:01:57.998000Z,KTN,MM_KTN_HNE_20160603100157_5187699_RespRemoved.sac
2016-06-03T10:01:57.998000Z,HKA,MM_HKA_HNE_20160603100157_5187699_RespRemoved.sac
2016-06-03T10:01:57.998000Z,TMU,MM_TMU_HNE_20160603100157_5187699_RespRemoved.sac
2016-06-10T14:21:08.668000Z,HKA,MM_HKA_HNE_20160610142108_5186365_RespRemoved.sac
2016-06-10T14:21:08.668000Z,TMU,MM_TMU_HNE_20160610142108_5186365_RespRemoved.sac
2016-06-10T14:21:08.668000Z,MDY,MM_MDY_HNE_20160610142108_5186365_RespRemoved.sac
2016-06-10T14:21:08.668000Z,YGN,MM_YGN_HNE_20160610142108_5186365_RespRemoved.sac
2016-06-10T14:21:08.668000Z,KTN,MM_KTN_HNE_20160610142108_5186365_RespRemoved.sac
2016-06-11T18:12:23.388000Z,TMU,MM_TMU_HNE_20160611181223_5185194_RespRemoved.sac
2016-06-11T18:12:23.388000Z,HKA,MM_HKA_HNE_20160611181223_5185194_RespRemoved.sac
2016-06-11T18:12:23.388000Z,YGN,MM_YGN_HNE_20160611181223_5185194_RespRemoved.sac
2016-06-11T18:12:23.388000Z,MDY,MM_MDY_HNE_20160611181223_5185194_RespRemoved.sac
2016-06-11T18:12:23.388000Z,KTN,MM_KTN_HNE_20160611181223_5185194_RespRemoved.sac
2016-06-20T08:05:22.158000Z,TMU,MM_TMU_HNE_20160620080522_5189063_RespRemoved.sac
2016-06-20T08:05:22.158000Z,HKA,MM_HKA_HNE_20160620080522_5189063_RespRemoved.sac
2016-06-20T08:05:22.158000Z,KTN,MM_KTN_HNE_20160620080522_5189063_RespRemoved.sac
2016-06-20T08:05:22.158000Z,YGN,MM_YGN_HNE_20160620080522_5189063_RespRemoved.sac
2016-06-20T08:05:22.158000Z,MDY,MM_MDY_HNE_20160620080522_5189063_RespRemoved.sac
2016-06-22T13:03:20.228000Z,MDY,MM_MDY_HNE_20160622130320_5186075_RespRemoved.sac
2016-06-22T13:03:20.228000Z,HKA,MM_HKA_HNE_20160622130320_5186075_RespRemoved.sac
2016-06-22T13:03:20.228000Z,YGN,MM_YGN_HNE_20160622130320_5186075_RespRemoved.sac
2016-06-22T13:03:20.228000Z,TMU,MM_TMU_HNE_20160622130320_5186075_RespRemoved.sac
2016-06-22T13:03:20.228000Z,KTN,MM_KTN_HNE_20160622130320_5186075_RespRemoved.sac
2016-06-27T00:27:43.788000Z,MDY,MM_MDY_HNE_20160627002743_5186427_RespRemoved.sac
2016-06-27T00:27:43.788000Z,YGN,MM_YGN_HNE_20160627002743_5186427_RespRemoved.sac
2016-06-27T00:27:43.788000Z,HKA,MM_HKA_HNE_20160627002743_5186427_RespRemoved.sac
2016-06-27T00:27:43.788000Z,TMU,MM_TMU_HNE_20160627002743_5186427_RespRemoved.sac
2016-06-27T00:27:43.788000Z,KTN,MM_KTN_HNE_20160627002743_5186427_RespRemoved.sac
2016-07-01T19:22:40.048000Z,MDY,MM_MDY_HNE_20160701192240_5186815_RespRemoved.sac
2016-07-01T19:22:40.048000Z,KTN,MM_KTN_HNE_20160701192240_5186815_RespRemoved.sac
2016-07-01T19:22:40.048000Z,TMU,MM_TMU_HNE_20160701192240_5186815_RespRemoved.sac
2016-07-01T19:22:40.048000Z,YGN,MM_YGN_HNE_20160701192240_5186815_RespRemoved.sac
2016-07-01T19:22:40.048000Z,HKA,MM_HKA_HNE_20160701192240_5186815_RespRemoved.sac
2016-07-02T05:04:15.398000Z,KTN,MM_KTN_HNE_20160702050415_5189024_RespRemoved.sac
2016-07-02T05:04:15.398000Z,TMU,MM_TMU_HNE_20160702050415_5189024_RespRemoved.sac
2016-07-02T05:04:15.398000Z,YGN,MM_YGN_HNE_20160702050415_5189024_RespRemoved.sac
2016-07-02T05:04:15.398000Z,MDY,MM_MDY_HNE_20160702050415_5189024_RespRemoved.sac
2016-07-02T05:04:15.398000Z,HKA,MM_HKA_HNE_20160702050415_5189024_RespRemoved.sac
2016-07-04T12:07:23.038000Z,TMU,MM_TMU_HNE_20160704120723_5188131_RespRemoved.sac
2016-07-04T12:07:23.038000Z,KTN,MM_KTN_HNE_20160704120723_5188131_RespRemoved.sac
2016-07-04T12:07:23.038000Z,HKA,MM_HKA_HNE_20160704120723_5188131_RespRemoved.sac
2016-07-04T12:07:23.038000Z,YGN,MM_YGN_HNE_20160704120723_5188131_RespRemoved.sac
2016-07-04T12:07:23.038000Z,MDY,MM_MDY_HNE_20160704120723_5188131_RespRemoved.sac
2016-07-05T09:43:44.498000Z,KTN,MM_KTN_HNE_20160705094344_5187054_RespRemoved.sac
2016-07-05T09:43:44.498000Z,MDY,MM_MDY_HNE_20160705094344_5187054_RespRemoved.sac
2016-07-05T09:43:44.498000Z,TMU,MM_TMU_HNE_20160705094344_5187054_RespRemoved.sac
2016-07-05T09:43:44.498000Z,HKA,MM_HKA_HNE_20160705094344_5187054_RespRemoved.sac
2016-07-05T09:43:44.498000Z,YGN,MM_YGN_HNE_20160705094344_5187054_RespRemoved.sac
2016-07-13T09:33:32.008000Z,YGN,MM_YGN_HNE_20160713093332_5190336_RespRemoved.sac
2016-07-13T09:33:32.008000Z,KTN,MM_KTN_HNE_20160713093332_5190336_RespRemoved.sac
2016-07-13T09:33:32.008000Z,MDY,MM_MDY_HNE_20160713093332_5190336_RespRemoved.sac
2016-07-13T09:33:32.008000Z,HKA,MM_HKA_HNE_20160713093332_5190336_RespRemoved.sac
2016-07-13T09:33:32.008000Z,TMU,MM_TMU_HNE_20160713093332_5190336_RespRemoved.sac
2016-07-13T17:56:32.838000Z,KTN,MM_KTN_HNE_20160713175632_5190570_RespRemoved.sac
2016-07-13T17:56:32.838000Z,HKA,MM_HKA_HNE_20160713175632_5190570_RespRemoved.sac
2016-07-13T17:56:32.838000Z,MDY,MM_MDY_HNE_20160713175632_5190570_RespRemoved.sac
2016-07-13T17:58:49.968000Z,YGN,MM_YGN_HNE_20160713175632_5190570_RespRemoved.sac
2016-07-15T16:08:02.188000Z,YGN,MM_YGN_HNE_20160715160802_5190544_RespRemoved.sac
2016-07-15T16:08:02.188000Z,HKA,MM_HKA_HNE_20160715160802_5190544_RespRemoved.sac
2016-07-15T16:08:02.188000Z,KTN,MM_KTN_HNE_20160715160802_5190544_RespRemoved.sac
2016-07-15T16:08:02.188000Z,MDY,MM_MDY_HNE_20160715160802_5190544_RespRemoved.sac
2016-07-15T16:08:02.188000Z,TMU,MM_TMU_HNE_20160715160802_5190544_RespRemoved.sac
2016-07-20T03:23:43.718000Z,YGN,MM_YGN_HNE_20160720032343_5191118_RespRemoved.sac
2016-07-20T03:23:43.718000Z,KTN,MM_KTN_HNE_20160720032343_5191118_RespRemoved.sac
2016-07-20T03:23:43.718000Z,TMU,MM_TMU_HNE_20160720032343_5191118_RespRemoved.sac
2016-07-20T03:23:43.718000Z,MDY,MM_MDY_HNE_20160720032343_5191118_RespRemoved.sac
2016-07-20T03:23:43.718000Z,HKA,MM_HKA_HNE_20160720032343_5191118_RespRemoved.sac
2016-07-24T15:33:07.268000Z,KTN,MM_KTN_HNE_20160724153307_5188779_RespRemoved.sac
2016-07-24T15:33:07.268000Z,TMU,MM_TMU_HNE_20160724153307_5188779_RespRemoved.sac
2016-07-24T15:33:07.268000Z,HKA,MM_HKA_HNE_20160724153307_5188779_RespRemoved.sac
2016-07-24T15:33:07.268000Z,YGN,MM_YGN_HNE_20160724153307_5188779_RespRemoved.sac
2016-07-24T15:33:07.268000Z,MDY,MM_MDY_HNE_20160724153307_5188779_RespRemoved.sac
2016-07-24T23:09:49.198000Z,KTN,MM_KTN_HNE_20160724230949_5189928_RespRemoved.sac
2016-07-24T23:09:49.198000Z,TMU,MM_TMU_HNE_20160724230949_5189928_RespRemoved.sac
2016-07-24T23:09:49.198000Z,YGN,MM_YGN_HNE_20160724230949_5189928_RespRemoved.sac
2016-07-24T23:09:49.198000Z,MDY,MM_MDY_HNE_20160724230949_5189928_RespRemoved.sac
2016-07-24T23:09:49.198000Z,HKA,MM_HKA_HNE_20160724230949_5189928_RespRemoved.sac
2016-07-27T04:20:28.208000Z,TMU,MM_TMU_HNE_20160727042028_5189015_RespRemoved.sac
2016-07-27T04:20:28.208000Z,HKA,MM_HKA_HNE_20160727042028_5189015_RespRemoved.sac
2016-07-27T04:20:28.208000Z,KTN,MM_KTN_HNE_20160727042028_5189015_RespRemoved.sac
2016-07-27T04:20:28.208000Z,YGN,MM_YGN_HNE_20160727042028_5189015_RespRemoved.sac
2016-07-27T04:20:28.208000Z,MDY,MM_MDY_HNE_20160727042028_5189015_RespRemoved.sac
2016-07-29T14:02:51.108000Z,KTN,MM_KTN_HNE_20160729140251_5190386_RespRemoved.sac
2016-07-29T14:02:51.108000Z,TMU,MM_TMU_HNE_20160729140251_5190386_RespRemoved.sac
2016-07-29T14:02:51.108000Z,HKA,MM_HKA_HNE_20160729140251_5190386_RespRemoved.sac
2016-07-29T14:02:51.108000Z,MDY,MM_MDY_HNE_20160729140251_5190386_RespRemoved.sac
2016-07-29T14:02:51.108000Z,YGN,MM_YGN_HNE_20160729140251_5190386_RespRemoved.sac
2016-07-30T11:58:56.368000Z,MDY,MM_MDY_HNE_20160730115856_5190450_RespRemoved.sac
2016-07-30T11:58:56.368000Z,YGN,MM_YGN_HNE_20160730115856_5190450_RespRemoved.sac
2016-07-30T11:58:56.368000Z,KTN,MM_KTN_HNE_20160730115856_5190450_RespRemoved.sac
2016-07-30T11:58:56.368000Z,TMU,MM_TMU_HNE_20160730115856_5190450_RespRemoved.sac
2016-07-30T11:58:56.368000Z,HKA,MM_HKA_HNE_20160730115856_5190450_RespRemoved.sac
2016-08-01T10:01:08.208000Z,HKA,MM_HKA_HNE_20160801100108_5189474_RespRemoved.sac
2016-08-01T10:01:08.208000Z,KTN,MM_KTN_HNE_20160801100108_5189474_RespRemoved.sac
2016-08-01T10:01:08.208000Z,TMU,MM_TMU_HNE_20160801100108_5189474_RespRemoved.sac
2016-08-01T10:01:08.208000Z,YGN,MM_YGN_HNE_20160801100108_5189474_RespRemoved.sac
2016-08-01T10:01:08.208000Z,MDY,MM_MDY_HNE_20160801100108_5189474_RespRemoved.sac
2016-08-08T22:30:40.338000Z,MDY,MM_MDY_HNE_20160808223040_5191210_RespRemoved.sac
2016-08-08T22:30:40.338000Z,KTN,MM_KTN_HNE_20160808223040_5191210_RespRemoved.sac
2016-08-08T22:30:40.338000Z,YGN,MM_YGN_HNE_20160808223040_5191210_RespRemoved.sac
2016-08-08T22:30:40.338000Z,TMU,MM_TMU_HNE_20160808223040_5191210_RespRemoved.sac
2016-08-08T22:30:40.338000Z,HKA,MM_HKA_HNE_20160808223040_5191210_RespRemoved.sac
2016-08-15T08:57:07.038000Z,YGN,MM_YGN_HNE_20160815085707_5197229_RespRemoved.sac
2016-08-15T08:57:07.038000Z,KTN,MM_KTN_HNE_20160815085707_5197229_RespRemoved.sac
2016-08-15T08:57:07.038000Z,HKA,MM_HKA_HNE_20160815085707_5197229_RespRemoved.sac
2016-08-15T08:57:07.038000Z,MDY,MM_MDY_HNE_20160815085707_5197229_RespRemoved.sac
2016-08-15T08:57:07.038000Z,TMU,MM_TMU_HNE_20160815085707_5197229_RespRemoved.sac
2016-08-18T18:23:56.278000Z,YGN,MM_YGN_HNE_20160818182356_5193970_RespRemoved.sac
2016-08-18T18:23:56.278000Z,KTN,MM_KTN_HNE_20160818182356_5193970_RespRemoved.sac
2016-08-18T18:23:56.278000Z,MDY,MM_MDY_HNE_20160818182356_5193970_RespRemoved.sac
2016-08-18T18:23:56.278000Z,HKA,MM_HKA_HNE_20160818182356_5193970_RespRemoved.sac
2016-08-18T18:23:56.278000Z,TMU,MM_TMU_HNE_20160818182356_5193970_RespRemoved.sac
2016-08-19T10:45:55.478000Z,KTN,MM_KTN_HNE_20160819104555_5194751_RespRemoved.sac
2016-08-19T10:45:55.478000Z,HKA,MM_HKA_HNE_20160819104555_5194751_RespRemoved.sac
2016-08-19T10:45:55.478000Z,MDY,MM_MDY_HNE_20160819104555_5194751_RespRemoved.sac
2016-08-19T10:45:55.478000Z,TMU,MM_TMU_HNE_20160819104555_5194751_RespRemoved.sac
2016-08-19T10:45:55.478000Z,YGN,MM_YGN_HNE_20160819104555_5194751_RespRemoved.sac
2016-08-23T02:11:12.868000Z,HKA,MM_HKA_HNE_20160823021112_5191201_RespRemoved.sac
2016-08-23T02:11:12.868000Z,KTN,MM_KTN_HNE_20160823021112_5191201_RespRemoved.sac
2016-08-23T02:11:12.868000Z,TMU,MM_TMU_HNE_20160823021112_5191201_RespRemoved.sac
2016-08-23T02:11:12.868000Z,YGN,MM_YGN_HNE_20160823021112_5191201_RespRemoved.sac
2016-08-23T02:11:12.868000Z,MDY,MM_MDY_HNE_20160823021112_5191201_RespRemoved.sac
2016-08-24T10:34:54.588000Z,TMU,MM_TMU_HNE_20160824103454_5191322_RespRemoved.sac
2016-08-24T10:34:54.588000Z,HKA,MM_HKA_HNE_20160824103454_5191322_RespRemoved.sac
2016-08-24T10:34:54.588000Z,MDY,MM_MDY_HNE_20160824103454_5191322_RespRemoved.sac
2016-08-24T10:34:54.588000Z,YGN,MM_YGN_HNE_20160824103454_5191322_RespRemoved.sac
2016-08-24T10:34:54.588000Z,KTN,MM_KTN_HNE_20160824103454_5191322_RespRemoved.sac
2016-08-24T10:57:16.308000Z,YGN,MM_YGN_HNE_20160824105716_5194091_RespRemoved.sac
2016-08-24T10:57:16.308000Z,KTN,MM_KTN_HNE_20160824105716_5194091_RespRemoved.sac
2016-08-24T10:57:16.308000Z,HKA,MM_HKA_HNE_20160824105716_5194091_RespRemoved.sac
2016-08-24T10:57:16.308000Z,MDY,MM_MDY_HNE_20160824105716_5194091_RespRemoved.sac
2016-08-24T10:57:16.308000Z,TMU,MM_TMU_HNE_20160824105716_5194091_RespRemoved.sac
2016-09-02T14:31:00.988000Z,KTN,MM_KTN_HNE_20160902143100_5193570_RespRemoved.sac
2016-09-02T14:31:00.988000Z,TMU,MM_TMU_HNE_20160902143100_5193570_RespRemoved.sac
2016-09-02T14:31:00.988000Z,YGN,MM_YGN_HNE_20160902143100_5193570_RespRemoved.sac
2016-09-02T14:31:00.988000Z,HKA,MM_HKA_HNE_20160902143100_5193570_RespRemoved.sac
2016-09-02T14:31:00.988000Z,MDY,MM_MDY_HNE_20160902143100_5193570_RespRemoved.sac
2016-09-03T21:38:58.208000Z,YGN,MM_YGN_HNE_20160903213858_5192254_RespRemoved.sac
2016-09-03T21:38:58.208000Z,TMU,MM_TMU_HNE_20160903213858_5192254_RespRemoved.sac
2016-09-03T21:38:58.208000Z,KTN,MM_KTN_HNE_20160903213858_5192254_RespRemoved.sac
2016-09-03T21:38:58.208000Z,MDY,MM_MDY_HNE_20160903213858_5192254_RespRemoved.sac
2016-09-03T21:38:58.208000Z,HKA,MM_HKA_HNE_20160903213858_5192254_RespRemoved.sac
2016-09-04T13:05:48.748000Z,YGN,MM_YGN_HNE_20160904130548_9377248_RespRemoved.sac
2016-09-04T13:05:48.748000Z,KTN,MM_KTN_HNE_20160904130548_9377248_RespRemoved.sac
2016-09-04T13:05:48.748000Z,TMU,MM_TMU_HNE_20160904130548_9377248_RespRemoved.sac
2016-09-04T13:05:48.748000Z,MDY,MM_MDY_HNE_20160904130548_9377248_RespRemoved.sac
2016-09-04T13:05:48.748000Z,HKA,MM_HKA_HNE_20160904130548_9377248_RespRemoved.sac
2016-09-04T22:28:38.658000Z,KTN,MM_KTN_HNE_20160904222838_10204288_RespRemoved.sac
2016-09-04T22:28:38.658000Z,TMU,MM_TMU_HNE_20160904222838_10204288_RespRemoved.sac
2016-09-04T22:28:38.658000Z,YGN,MM_YGN_HNE_20160904222838_10204288_RespRemoved.sac
2016-09-04T22:28:38.658000Z,MDY,MM_MDY_HNE_20160904222838_10204288_RespRemoved.sac
2016-09-04T22:28:38.658000Z,HKA,MM_HKA_HNE_20160904222838_10204288_RespRemoved.sac
2016-09-13T11:59:49.028000Z,KTN,MM_KTN_HNE_20160913115949_10205395_RespRemoved.sac
2016-09-13T11:59:49.028000Z,TMU,MM_TMU_HNE_20160913115949_10205395_RespRemoved.sac
2016-09-13T11:59:49.028000Z,MDY,MM_MDY_HNE_20160913115949_10205395_RespRemoved.sac
2016-09-13T11:59:49.028000Z,YGN,MM_YGN_HNE_20160913115949_10205395_RespRemoved.sac
2016-09-13T11:59:49.028000Z,HKA,MM_HKA_HNE_20160913115949_10205395_RespRemoved.sac
2016-09-15T02:30:46.468000Z,KTN,MM_KTN_HNE_20160915023046_5193330_RespRemoved.sac
2016-09-15T02:30:46.468000Z,HKA,MM_HKA_HNE_20160915023046_5193330_RespRemoved.sac
2016-09-15T02:30:46.468000Z,TMU,MM_TMU_HNE_20160915023046_5193330_RespRemoved.sac
2016-09-15T02:30:46.468000Z,YGN,MM_YGN_HNE_20160915023046_5193330_RespRemoved.sac
2016-09-15T02:30:46.468000Z,MDY,MM_MDY_HNE_20160915023046_5193330_RespRemoved.sac
2016-09-16T05:18:49.788000Z,YGN,MM_YGN_HNE_20160916051849_9381261_RespRemoved.sac
2016-09-16T05:18:49.788000Z,HKA,MM_HKA_HNE_20160916051849_9381261_RespRemoved.sac
2016-09-16T05:18:49.788000Z,KTN,MM_KTN_HNE_20160916051849_9381261_RespRemoved.sac
2016-09-16T05:18:49.788000Z,TMU,MM_TMU_HNE_20160916051849_9381261_RespRemoved.sac
2016-09-16T05:18:49.788000Z,MDY,MM_MDY_HNE_20160916051849_9381261_RespRemoved.sac
2016-09-17T02:46:23.348000Z,HKA,MM_HKA_HNE_20160917024623_10204766_RespRemoved.sac
2016-09-17T02:46:23.348000Z,TMU,MM_TMU_HNE_20160917024623_10204766_RespRemoved.sac
2016-09-17T02:46:23.348000Z,MDY,MM_MDY_HNE_20160917024623_10204766_RespRemoved.sac
2016-09-17T02:46:23.348000Z,YGN,MM_YGN_HNE_20160917024623_10204766_RespRemoved.sac
2016-09-17T02:46:23.348000Z,KTN,MM_KTN_HNE_20160917024623_10204766_RespRemoved.sac
2016-09-19T12:57:31.938000Z,KTN,MM_KTN_HNE_20160919125731_10204685_RespRemoved.sac
2016-09-19T12:57:31.938000Z,MDY,MM_MDY_HNE_20160919125731_10204685_RespRemoved.sac
2016-09-19T12:57:31.938000Z,HKA,MM_HKA_HNE_20160919125731_10204685_RespRemoved.sac
2016-09-19T12:57:31.938000Z,YGN,MM_YGN_HNE_20160919125731_10204685_RespRemoved.sac
2016-09-19T12:57:31.938000Z,TMU,MM_TMU_HNE_20160919125731_10204685_RespRemoved.sac
2016-09-19T21:11:27.008000Z,YGN,MM_YGN_HNE_20160919211127_10204676_RespRemoved.sac
2016-09-19T21:11:27.008000Z,MDY,MM_MDY_HNE_20160919211127_10204676_RespRemoved.sac
2016-09-19T21:11:27.008000Z,HKA,MM_HKA_HNE_20160919211127_10204676_RespRemoved.sac
2016-09-19T21:11:27.008000Z,TMU,MM_TMU_HNE_20160919211127_10204676_RespRemoved.sac
2016-09-19T21:11:27.008000Z,KTN,MM_KTN_HNE_20160919211127_10204676_RespRemoved.sac
2016-09-20T09:10:11.238000Z,HKA,MM_HKA_HNE_20160920091011_10206825_RespRemoved.sac
2016-09-20T09:10:11.238000Z,TMU,MM_TMU_HNE_20160920091011_10206825_RespRemoved.sac
2016-09-20T09:10:11.238000Z,KTN,MM_KTN_HNE_20160920091011_10206825_RespRemoved.sac
2016-09-20T09:10:11.238000Z,YGN,MM_YGN_HNE_20160920091011_10206825_RespRemoved.sac
2016-09-20T09:10:11.238000Z,MDY,MM_MDY_HNE_20160920091011_10206825_RespRemoved.sac
2016-09-22T13:23:43.958000Z,HKA,MM_HKA_HNE_20160922132343_5194098_RespRemoved.sac
2016-09-22T13:23:43.958000Z,KTN,MM_KTN_HNE_20160922132343_5194098_RespRemoved.sac
2016-09-22T13:23:43.958000Z,MDY,MM_MDY_HNE_20160922132343_5194098_RespRemoved.sac
2016-09-22T13:23:43.958000Z,YGN,MM_YGN_HNE_20160922132343_5194098_RespRemoved.sac
2016-09-22T13:23:43.958000Z,TMU,MM_TMU_HNE_20160922132343_5194098_RespRemoved.sac
2016-09-23T02:18:36.808000Z,YGN,MM_YGN_HNE_20160923021836_10206747_RespRemoved.sac
2016-09-23T02:18:36.808000Z,HKA,MM_HKA_HNE_20160923021836_10206747_RespRemoved.sac
2016-09-23T02:18:36.808000Z,KTN,MM_KTN_HNE_20160923021836_10206747_RespRemoved.sac
2016-09-23T02:18:36.808000Z,TMU,MM_TMU_HNE_20160923021836_10206747_RespRemoved.sac
2016-09-23T02:18:36.808000Z,MDY,MM_MDY_HNE_20160923021836_10206747_RespRemoved.sac
2016-09-25T08:00:30.398000Z,HKA,MM_HKA_HNE_20160925080030_10206679_RespRemoved.sac
2016-09-25T08:00:30.398000Z,TMU,MM_TMU_HNE_20160925080030_10206679_RespRemoved.sac
2016-09-25T08:00:30.398000Z,MDY,MM_MDY_HNE_20160925080030_10206679_RespRemoved.sac
2016-09-25T08:00:30.398000Z,KTN,MM_KTN_HNE_20160925080030_10206679_RespRemoved.sac
2016-09-25T08:00:30.398000Z,YGN,MM_YGN_HNE_20160925080030_10206679_RespRemoved.sac
2016-09-28T21:36:31.978000Z,HKA,MM_HKA_HNE_20160928213631_9377815_RespRemoved.sac
2016-09-28T21:36:31.978000Z,YGN,MM_YGN_HNE_20160928213631_9377815_RespRemoved.sac
2016-09-28T21:36:31.978000Z,MDY,MM_MDY_HNE_20160928213631_9377815_RespRemoved.sac
2016-09-28T21:36:31.978000Z,KTN,MM_KTN_HNE_20160928213631_9377815_RespRemoved.sac
2016-09-28T21:36:31.978000Z,TMU,MM_TMU_HNE_20160928213631_9377815_RespRemoved.sac
2016-10-06T14:47:57.218000Z,MDY,MM_MDY_HNE_20161006144757_5197147_RespRemoved.sac
2016-10-06T14:47:57.218000Z,KTN,MM_KTN_HNE_20161006144757_5197147_RespRemoved.sac
2016-10-06T14:47:57.218000Z,TMU,MM_TMU_HNE_20161006144757_5197147_RespRemoved.sac
2016-10-06T14:47:57.218000Z,HKA,MM_HKA_HNE_20161006144757_5197147_RespRemoved.sac
